,s_city,s_lat,s_lon,e_City,e_lat,e_lon
319,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Cuneo,44.5483,7.6222
320,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Lyon St-Exupery Apt,45.7256,5.0811
321,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Montpellier Mediterranee Apt,43.5833,3.9614
322,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Naples Capodichino Apt,40.8844,14.2908
323,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Istanbul Sabiha Gokcen Apt,40.8983,29.3092
324,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Toulouse,43.635,1.3678
325,Casablanca Mohammed V Apt               ,33.3642,-7.5817,Venice Marco Polo Apt,45.5053,12.3511
326,Fes,33.9272,-4.9792,Amsterdam,52.3081,4.7642
327,Fes,33.9272,-4.9792,Barcelona Apt         ,41.2971,2.0785
328,Fes,33.9272,-4.9792,Bordeaux Merignac Apt,44.8286,-0.7153
329,Fes,33.9272,-4.9792,Brussels Airport,50.9014,4.4844
330,Fes,33.9272,-4.9792,Paris Charles de Gaulle Apt,49.0097,2.5478
331,Fes,33.9272,-4.9792,Rome Fiumicino Apt,41.8003,12.2389
332,Fes,33.9272,-4.9792,London Gatwick Apt                      ,51.1481,-0.1903
333,Fes,33.9272,-4.9792,Lyon St-Exupery Apt,45.7256,5.0811
334,Fes,33.9272,-4.9792,Montpellier Mediterranee Apt,43.5833,3.9614
335,Fes,33.9272,-4.9792,Strasbourg,48.5419,7.6344
336,Fes,33.9272,-4.9792,Toulouse,43.635,1.3678
337,Nador,34.9892,-3.0278,Amsterdam,52.3081,4.7642
338,Nador,34.9892,-3.0278,Barcelona Apt         ,41.2971,2.0785
339,Nador,34.9892,-3.0278,Brussels Airport,50.9014,4.4844
340,Nador,34.9892,-3.0278,Cologne/Bonn Apt                        ,50.8659,7.1427
341,Nador,34.9892,-3.0278,Montpellier Mediterranee Apt,43.5833,3.9614
342,Nador,34.9892,-3.0278,Palma De Mallorca,39.5517,2.7388
343,Marrakech,31.6086,-8.0408,Paris Charles de Gaulle Apt,49.0097,2.5478
344,Marrakech,31.6086,-8.0408,Fes,33.9272,-4.9792
345,Marrakech,31.6086,-8.0408,Frankfurt International Apt             ,50.0333,8.5705
346,Marrakech,31.6086,-8.0408,London Gatwick Apt                      ,51.1481,-0.1903
347,Marrakech,31.6086,-8.0408,Montpellier Mediterranee Apt,43.5833,3.9614
348,Marrakech,31.6086,-8.0408,Pau,43.38,-0.4186
349,Tangier,35.7317,-5.9211,Malaga                                  ,36.675,-4.4992
350,Tangier,35.7317,-5.9211,Amsterdam,52.3081,4.7642
351,Tangier,35.7317,-5.9211,Barcelona Apt         ,41.2971,2.0785
352,Tangier,35.7317,-5.9211,Brussels Airport,50.9014,4.4844
353,Tangier,35.7317,-5.9211,Paris Charles de Gaulle Apt,49.0097,2.5478
354,Tangier,35.7317,-5.9211,Madrid Barajas Apt,40.4722,-3.5609
355,Aruba,12.5014,-70.0152,Bonaire,12.1311,-68.2769
356,Aruba,12.5014,-70.0152,Curacao                                 ,12.1889,-68.9597
357,Aruba,12.5014,-70.0152,Las Piedras,11.7808,-70.1515
358,Aruba,12.5014,-70.0152,Panama City Tocumen International,9.0714,-79.3833
359,Aruba,12.5014,-70.0152,Riohacha,11.5236,-72.9272
360,Bonaire,12.1311,-68.2769,Aruba,12.5014,-70.0152
361,Bonaire,12.1311,-68.2769,Curacao                                 ,12.1889,-68.9597
362,Moscow Domodedovo Apt,55.4083,37.9083,Astrakhan,46.2833,48.0083
363,Moscow Domodedovo Apt,55.4083,37.9083,Bukhara                                 ,39.775,64.4833
364,Moscow Domodedovo Apt,55.4083,37.9083,Fergana,40.3583,71.745
365,Moscow Domodedovo Apt,55.4083,37.9083,Karshi,38.8,65.7667
366,Moscow Domodedovo Apt,55.4083,37.9083,Namangan                                ,40.9833,71.55
367,Moscow Domodedovo Apt,55.4083,37.9083,Navoi,40.115,65.1592
368,Moscow Domodedovo Apt,55.4083,37.9083,Samarkand                               ,39.7,66.985
369,Moscow Domodedovo Apt,55.4083,37.9083,Stavropol,45.1083,42.1133
370,Moscow Domodedovo Apt,55.4083,37.9083,Tivat,42.4047,18.7233
371,St Petersburg Pulkovo Apt               ,59.8,30.265,Astrakhan,46.2833,48.0083
372,Fort de France,14.5922,-60.9964,Barbados                                ,13.0746,-59.4921
373,Fort de France,14.5922,-60.9964,St Lucia George F.L. Charles Apt,14.02,-60.9931
374,Pointe-a-Pitre                          ,16.2642,-61.5258,Dominica Melville Hall Apt              ,15.5414,-61.3011
375,Pointe-a-Pitre                          ,16.2642,-61.5258,Fort de France,14.5922,-60.9964
376,Pointe-a-Pitre                          ,16.2642,-61.5258,Punta Cana,18.5674,-68.3634
377,Pointe-a-Pitre                          ,16.2642,-61.5258,St Barthelemy                           ,17.9044,-62.8436
378,Pointe-a-Pitre                          ,16.2642,-61.5258,Santo Domingo Las Americas Apt,18.4298,-69.669
379,Pointe-a-Pitre                          ,16.2642,-61.5258,St Martin Esperance Apt,18.05,-63.117
380,Pointe-a-Pitre                          ,16.2642,-61.5258,St Maarten                              ,18.0408,-63.1095
381,San Juan Luis Munoz Marin Intl Apt,18.4393,-66.0018,St Maarten                              ,18.0408,-63.1095
382,St Maarten                              ,18.0408,-63.1095,Dominica Melville Hall Apt              ,15.5414,-61.3011
383,Khartoum                                ,15.5904,32.5532,Amman Queen Alia International Apt      ,31.7226,35.9932
384,Khartoum                                ,15.5904,32.5532,Asmara,15.2842,38.9
385,Khartoum                                ,15.5904,32.5532,Cairo                                   ,30.1114,31.4139
386,Khartoum                                ,15.5904,32.5532,Dammam,26.4712,49.7979
387,Khartoum                                ,15.5904,32.5532,Geneina                                 ,13.4835,22.4725
388,Khartoum                                ,15.5904,32.5532,El Fasher                               ,13.6149,25.3246
389,Khartoum                                ,15.5904,32.5532,Jeddah                                  ,21.6811,39.1555
390,Khartoum                                ,15.5904,32.5532,Juba                                    ,4.872,31.6011
391,Khartoum                                ,15.5904,32.5532,N'Djamena,12.1249,15.0248
392,Khartoum                                ,15.5904,32.5532,Port Sudan,19.4336,37.2341
393,Khartoum                                ,15.5904,32.5532,Riyadh,24.9626,46.708
394,Khartoum                                ,15.5904,32.5532,Nyala,12.0535,24.9561
395,Guangzhou,23.39,113.3067,Krabi                                   ,8.0989,98.9872
396,Guangzhou,23.39,113.3067,Saipan,15.119,145.7294
397,Zhengzhou,34.5183,113.8417,Changchun,43.9983,125.6883
398,Zhengzhou,34.5183,113.8417,Chongqing,29.7167,106.64
399,Zhengzhou,34.5183,113.8417,Hangzhou                                ,30.2283,120.4317
400,Zhengzhou,34.5183,113.8417,Harbin                                  ,45.6167,126.25
401,Zhengzhou,34.5183,113.8417,Kunming                                 ,25.0,102.75
402,Zhengzhou,34.5183,113.8417,Mianyang                                ,31.4281,104.7411
403,Zhengzhou,34.5183,113.8417,Urumqi                                  ,43.905,87.4767
404,Zhengzhou,34.5183,113.8417,Yanji,42.8817,129.4483
405,Zhengzhou,34.5183,113.8417,Vancouver International Apt             ,49.1939,-123.1844
406,Changchun,43.9983,125.6883,Jinan,36.855,117.2167
407,Changchun,43.9983,125.6883,Tianjin,39.125,117.3489
408,Changchun,43.9983,125.6883,Taiyuan,37.7483,112.63
409,Changchun,43.9983,125.6883,Xi'an Xianyang Apt                      ,34.445,108.75
410,Chongqing,29.7167,106.64,Guangzhou,23.39,113.3067
411,Chongqing,29.7167,106.64,Cebu                                    ,10.3075,123.9794
412,Chongqing,29.7167,106.64,Zhengzhou,34.5183,113.8417
413,Chongqing,29.7167,106.64,Changsha                                ,28.1867,113.2217
414,Chongqing,29.7167,106.64,Nha Trang Cam Ranh Airport,12.2275,109.1922
415,Chongqing,29.7167,106.64,Changzhou                               ,31.9197,119.7786
416,Chongqing,29.7167,106.64,Dalian                                  ,38.96,121.53
417,Chongqing,29.7167,106.64,Haikou                                  ,19.9333,110.4567
418,Chongqing,29.7167,106.64,Hefei                                   ,31.7833,117.3
419,Chongqing,29.7167,106.64,Hangzhou                                ,30.2283,120.4317
420,Chongqing,29.7167,106.64,Phuket                                  ,8.1125,98.3093
421,Chongqing,29.7167,106.64,Yinchuan,38.4819,106.0092
422,Chongqing,29.7167,106.64,Krabi                                   ,8.0989,98.9872
423,Chongqing,29.7167,106.64,Nanchang                                ,28.865,115.9
424,Chongqing,29.7167,106.64,Kalibo                                  ,11.6811,122.3758
425,Chongqing,29.7167,106.64,Kunming                                 ,25.0,102.75
426,Chongqing,29.7167,106.64,Lanzhou Zhongchuan Apt                  ,36.05,103.683
427,Chongqing,29.7167,106.64,Lijiang                                 ,26.6792,100.2458
428,Chongqing,29.7167,106.64,Lhasa/Lasa                              ,29.2978,90.9119
429,Chongqing,29.7167,106.64,Nyingchi/Linzhi                         ,29.62,94.39
430,Chongqing,29.7167,106.64,Ningbo                                  ,29.8233,121.4633
431,Chongqing,29.7167,106.64,Nanjing                                 ,31.74,118.86
432,Chongqing,29.7167,106.64,Nanning                                 ,22.6167,108.1833
433,Chongqing,29.7167,106.64,Beijing Capital Intl Apt,40.0733,116.595
434,Chongqing,29.7167,106.64,Shanghai Pudong International Apt       ,31.1417,121.79
435,Chongqing,29.7167,106.64,Panzhihua,26.5423,101.7985
436,Chongqing,29.7167,106.64,Shijiazhuang                            ,38.2783,114.6983
437,Chongqing,29.7167,106.64,Shantou,23.4397,116.7697
438,Chongqing,29.7167,106.64,Sydney Kingsford Smith Apt              ,-33.9467,151.1767
439,Chongqing,29.7167,106.64,Sanya                                   ,18.3017,109.4133
440,Chongqing,29.7167,106.64,Shenzhen                                ,22.6383,113.8117
441,Chongqing,29.7167,106.64,Qingdao                                 ,36.265,120.375
442,Chongqing,29.7167,106.64,Jinan,36.855,117.2167
443,Chongqing,29.7167,106.64,Taipei Songshan,25.0694,121.5517
444,Chongqing,29.7167,106.64,Tianjin,39.125,117.3489
445,Chongqing,29.7167,106.64,Taiyuan,37.7483,112.63
446,Chongqing,29.7167,106.64,Urumqi                                  ,43.905,87.4767
447,Chongqing,29.7167,106.64,Wuhan                                   ,30.785,114.21
448,Chongqing,29.7167,106.64,Wuxi                                    ,31.4944,120.4294
449,Chongqing,29.7167,106.64,Xi'an Xianyang Apt                      ,34.445,108.75
450,Chongqing,29.7167,106.64,Xining,36.5275,102.0428
451,Chongqing,29.7167,106.64,Zhongwei,37.51,105.18
452,Changsha                                ,28.1867,113.2217,Chengdu                                 ,30.5783,103.9483
453,Changsha                                ,28.1867,113.2217,Fuzhou,25.9333,119.6617
454,Changsha                                ,28.1867,113.2217,Harbin                                  ,45.6167,126.25
455,Changsha                                ,28.1867,113.2217,Kunming                                 ,25.0,102.75
456,Changsha                                ,28.1867,113.2217,Ningbo                                  ,29.8233,121.4633
457,Changsha                                ,28.1867,113.2217,Shenyang      ,41.6383,123.485
458,Changsha                                ,28.1867,113.2217,Wenzhou,27.9122,120.8519
459,Changsha                                ,28.1867,113.2217,Xiamen,24.5433,118.125
460,Chengdu                                 ,30.5783,103.9483,Auckland International Apt,-37.0081,174.7917
461,Chengdu                                 ,30.5783,103.9483,  Anshan,41.1053,122.8539
462,Chengdu                                 ,30.5783,103.9483,Beihai                                  ,21.5394,109.2939
463,Chengdu                                 ,30.5783,103.9483,Bangkok Suvarnabhumi International Apt,13.6811,100.7473
464,Chengdu                                 ,30.5783,103.9483,Guangzhou,23.39,113.3067
465,Chengdu                                 ,30.5783,103.9483,Chiang Rai,19.9522,99.8831
466,Chengdu                                 ,30.5783,103.9483,Changchun,43.9983,125.6883
467,Chengdu                                 ,30.5783,103.9483,Chiang Mai                              ,18.7714,98.9628
468,Chengdu                                 ,30.5783,103.9483,Nha Trang Cam Ranh Airport,12.2275,109.1922
469,Chengdu                                 ,30.5783,103.9483,Dazhou                                  ,31.3,107.5
470,Chengdu                                 ,30.5783,103.9483,Daocheng,29.3231,100.0533
471,Chengdu                                 ,30.5783,103.9483,Ordos      ,39.85,110.033
472,Chengdu                                 ,30.5783,103.9483,Dubai International                     ,25.2528,55.3644
473,Chengdu                                 ,30.5783,103.9483,Fuyang,32.8817,115.7339
474,Chengdu                                 ,30.5783,103.9483,Xiahe                                   ,34.8106,102.6447
475,Chengdu                                 ,30.5783,103.9483,Haikou                                  ,19.9333,110.4567
476,Chengdu                                 ,30.5783,103.9483,Handan                                  ,36.6,114.46
477,Chengdu                                 ,30.5783,103.9483,Hohhot                                  ,40.8517,111.825
478,Chengdu                                 ,30.5783,103.9483,Hefei                                   ,31.7833,117.3
479,Chengdu                                 ,30.5783,103.9483,Hangzhou                                ,30.2283,120.4317
480,Chengdu                                 ,30.5783,103.9483,Hong Kong International Apt             ,22.3089,113.9146
481,Chengdu                                 ,30.5783,103.9483,Phuket                                  ,8.1125,98.3093
482,Chengdu                                 ,30.5783,103.9483,Seoul Incheon International Airport,37.4625,126.4392
483,Chengdu                                 ,30.5783,103.9483,Yinchuan,38.4819,106.0092
484,Chengdu                                 ,30.5783,103.9483,Jinghong                                ,21.975,100.76
485,Chengdu                                 ,30.5783,103.9483,Qianjiang,29.5252,108.7552
486,Chengdu                                 ,30.5783,103.9483,Krabi                                   ,8.0989,98.9872
487,Chengdu                                 ,30.5783,103.9483,Nanchang                                ,28.865,115.9
488,Chengdu                                 ,30.5783,103.9483,Osaka Kansai International Airport,34.4273,135.2441
489,Chengdu                                 ,30.5783,103.9483,Kunming                                 ,25.0,102.75
490,Chengdu                                 ,30.5783,103.9483,Ganzhou,25.8258,114.9119
491,Chengdu                                 ,30.5783,103.9483,Guiyang                                 ,26.5367,106.8033
492,Chengdu                                 ,30.5783,103.9483,Guilin                                  ,25.2167,110.04
493,Chengdu                                 ,30.5783,103.9483,St Petersburg Pulkovo Apt               ,59.8,30.265
494,Chengdu                                 ,30.5783,103.9483,Lanzhou Zhongchuan Apt                  ,36.05,103.683
495,Chengdu                                 ,30.5783,103.9483,Lijiang                                 ,26.6792,100.2458
496,Chengdu                                 ,30.5783,103.9483,Lhasa/Lasa                              ,29.2978,90.9119
497,Chengdu                                 ,30.5783,103.9483,Linyi                                   ,35.0461,118.4117
498,Chengdu                                 ,30.5783,103.9483,Nyingchi/Linzhi                         ,29.62,94.39
499,Chengdu                                 ,30.5783,103.9483,Melbourne Airport,-37.6733,144.8433
500,Chengdu                                 ,30.5783,103.9483,Nanjing                                 ,31.74,118.86
501,Chengdu                                 ,30.5783,103.9483,Nanning                                 ,22.6167,108.1833
502,Chengdu                                 ,30.5783,103.9483,Tokyo Narita Intl,35.7647,140.3864
503,Chengdu                                 ,30.5783,103.9483,Beijing Capital Intl Apt,40.0733,116.595
504,Chengdu                                 ,30.5783,103.9483,Prague Ruzyne,50.1008,14.26
505,Chengdu                                 ,30.5783,103.9483,Shanghai Pudong International Apt       ,31.1417,121.79
506,Chengdu                                 ,30.5783,103.9483,Panzhihua,26.5423,101.7985
507,Chengdu                                 ,30.5783,103.9483,Shenyang      ,41.6383,123.485
508,Chengdu                                 ,30.5783,103.9483,Singapore Changi Apt,1.3592,103.9894
509,Chengdu                                 ,30.5783,103.9483,Shijiazhuang                            ,38.2783,114.6983
510,Chengdu                                 ,30.5783,103.9483,Shangrao Sanqingsha,28.2249,117.5741
511,Chengdu                                 ,30.5783,103.9483,Moscow Sheremetyevo International Apt,55.9717,37.415
512,Chengdu                                 ,30.5783,103.9483,Simao,22.7933,100.9594
513,Chengdu                                 ,30.5783,103.9483,Sanya                                   ,18.3017,109.4133
514,Chengdu                                 ,30.5783,103.9483,Shenzhen                                ,22.6383,113.8117
515,Chengdu                                 ,30.5783,103.9483,Qingdao                                 ,36.265,120.375
516,Chengdu                                 ,30.5783,103.9483,Jinan,36.855,117.2167
517,Chengdu                                 ,30.5783,103.9483,Taipei Songshan,25.0694,121.5517
